SALEPRICE,CONSTYR,LOTSQFT,CALC_ACRES,LANDVAL1,IMPVAL,ZIPCODE,SALEDATE,SALETYPE
527666,2025,1562,0.038365,64050,111475,891380000,20250101,R
910000,2025,3156,0.22948299,68250,224998,891660000,20250101,R
917340,2025,3156,0.228064,68250,224998,891660000,20250101,R
619000,2024,2470,0.141027,47250,163963,891230000,20250101,R
895000,2024,3577,0.229459,68250,240305,891660000,20250101,R
642329,2024,2561,0.101035,45500,153141,891660000,20250101,R
563889,2024,1788,0.131946,42700,135221,891430000,20250101,R
594484,2024,2020,0.167955,42700,149152,891430000,20250101,R
665529,2024,3073,0.104051,38500,170780,891660000,20250101,R
614550,2024,3021,0.133463,51450,175353,891430000,20250101,R
918200,2025,3156,0.225181,68250,224998,891660000,20250101,R
903076,2024,2532,9.80513,87500,179324,891380000,20250101,R
546905,2024,2020,0.131358,42700,149152,891430000,20250101,R
589750,2024,3073,0.0926,34650,163415,891660000,20250101,R
634365,2024,2460,0.080397,71050,146390,891380000,20250101,R
636700,2024,2084,0.067033,71050,129808,891380000,20250101,R
698835,2025,2068,0.079551,71050,137602,953380000,20250101,R
676036,2025,2084,0.075285,71050,135455,891380000,20250101,R
668554,2025,2068,0.075317,71050,136788,891380000,20250101,R
426000,2025,2122,0.116343,30800,115825,891150000,20250101,R
422000,2025,2122,0.097079,27720,115825,891150000,20250101,R
649590,2024,2004,0.133072,52500,150936,891660000,20250101,R
570000,2024,2508,0.112503,51450,156620,891430000,20250101,R
615000,2024,2536,0.104087,51450,153267,891430000,20250101,R
599990,2024,2595,0.099667,51450,154297,891430000,20250101,R
647763,2024,3021,0.133462,51450,175353,891430000,20250101,R
515675,2025,1562,0.038365,64050,108686,891550000,20250101,R
572525,2025,2144,0.042078,64050,139084,891380000,20250101,R
546810,2025,1846,0.038365,64050,121999,891380000,20250101,R
683000,2024,2667,25.6772995,51800,179067,891660000,20250101,R
680000,2024,2667,25.6772995,51800,179067,891660000,20250101,R
697490,2025,2465,25.6772995,51800,173515,891660000,20250101,R
531403,2024,2526,0.087192,38500,126488,891060000,20250101,R
556772,2025,1592,0.05827,65100,120997,913620000,20250101,R
661976,2024,2283,0.133866,52850,156406,891660000,20250101,R
519917,2025,2526,0.082603,38500,126488,891440000,20250101,R
677114,2024,3029,0.142038,51450,187770,891430000,20250101,R
733387,2025,2465,25.6772995,51800,173515,891660000,20250101,R
547790,2024,2893,0.082603,38500,144803,891060000,20250101,R
490000,2023,1590,0.088722,33250,96348,891660000,20250101,R
489000,2024,2042,0.087191,38500,108122,891060000,20250101,R
542824,2024,2526,0.119638,38500,126488,917450000,20250101,R
534157,2024,2526,0.086423,38500,126488,891390000,20250101,R
665000,2023,3073,0.104051,38500,170598,891660000,20250101,R
498888,2024,1859,0.077088,39200,123221,891660000,20250101,R
555000,2025,1234,43.91650009,57750,115971,891380000,20250101,R
560000,2023,2466,0.074518,33250,134049,891340000,20250101,R
810837,2024,3443,0.125453,57750,213417,891440000,20250101,R
707726,2025,2465,25.6772995,51800,173515,891660000,20250101,R
882609,2024,3443,0.125893,57750,215635,891660000,20250101,R
822896,2024,3626,0.132278,57750,216267,891660000,20250101,R
1067134,2025,3086,0.44599399,76475,232941,894340000,20250101,R
617000,1963,2217,0.875,71890,34069,891080000,20250101,P
777521,2024,3481,0.1548,57750,214615,891660000,20250101,R
595000,2024,2255,0.096487,39200,141110,891430000,20250101,R
615000,2024,2601,0.093679,39200,154283,891430000,20250101,R
554990,2024,2261,0.089009,39200,141062,891660000,20250101,R
600000,2024,2601,0.096873,39200,154283,891490000,20250101,R
516690,2024,1859,0.080699,39200,123280,891660000,20250101,R
577731,2024,2022,0.118174,42000,145221,891660000,20250101,R
538000,2024,1232,43.91650009,57750,114814,891380000,20250101,R
533321,2024,1234,43.91650009,63525,115153,891380000,20250101,R
1780000,2024,4090,4.07800007,115500,440378,891490000,20250101,R
565345,2024,1421,43.91650009,57750,126377,891380000,20250101,R
478000,2024,1234,43.91650009,57750,115153,891380000,20250101,R
569990,2024,2195,0.118174,42000,151393,891660000,20250101,R
745000,2008,2744,0,87850,135353,891351334,20250101,R
523925,2025,1232,43.91650009,57750,114932,891380000,20250101,R
500000,2024,1232,43.91650009,57750,114932,897040000,20250101,R
529000,2023,2406,0.091764,38500,138341,891290000,20250101,R
613391,2024,2364,0.09524,57750,151248,891660000,20250101,R
616995,2024,2260,0.095039,57750,149450,891660000,20250101,R
589335,2024,2686,0.096474,57750,167709,891660000,20250101,R
637926,2024,2566,0.098067,57750,163648,891660000,20250101,R
594541,2024,2566,0.098067,57750,163648,891660000,20250101,R
1150000,1992,2442,0,101745,91852,891030000,20250101,R
1123475,2025,4287,0,103950,299706,891490000,20250101,R
515000,2015,2752,0,38850,129571,891660000,20241201,R
330100,2009,1205,0,25900,55726,891490000,20241201,R
330000,2008,1318,0,25900,56914,891490000,20241201,R
320000,2006,1318,0,25900,54030,891490000,20241201,R
390000,2010,1670,0,29050,82370,891490000,20241201,R
439000,2006,2222,0,25900,91777,891490000,20241201,R
373000,2005,1560,0,28000,72210,864420000,20241201,R
295000,2004,1144,0,22400,43893,891560000,20241201,R
330000,2019,1108,0,25200,61263,891150000,20241201,R
268000,2004,1141,0,28350,48238,891170000,20241201,R
265000,2003,1027,0,21350,38974,891560000,20241201,R
344000,2015,1593,0,25900,81815,891080000,20241201,R
330000,2007,1292,0,23100,59418,891060000,20241201,R
285000,2005,1188,0,21350,46710,891560000,20241201,R
340000,1996,1393,0,30100,45160,912080000,20241201,R
415000,2012,1625,0,31255,79753,891290000,20241201,R
365000,2006,1763,0,28700,77066,891390000,20241201,R
450000,2015,1911,0,32900,96703,891290000,20241201,R
340000,2005,1609,0,31500,69412,910060000,20241201,R
445000,2016,1887,0,33950,99772,891660000,20241201,F
352500,2019,1591,0,25200,82703,891150000,20241201,R
430000,2013,1756,0,29750,92280,891660000,20241201,R
405000,2012,1649,0,30450,83901,891660000,20241201,R
600000,2012,1954,0,58450,96977,891350000,20241201,B
368000,2005,1342,0,28700,60256,891290000,20241201,R
405000,2015,1871,0,25900,98120,891490000,20241201,R
530000,1986,2463,0,48650,56587,891170000,20241201,R
455000,2016,2264,0,33950,116669,891660000,20241201,R
415000,2005,2006,0,30800,78950,891130000,20241201,R
395000,2003,1636,0,31150,62979,891460000,20241201,R
345000,2003,1678,0,25900,65039,774780000,20241201,R
280000,1988,751,0,19250,23250,891420000,20241201,R
390000,2014,1596,0,33250,79402,915060000,20241201,R
415000,2009,1470,0,31325,65921,891290000,20241201,R
545000,2007,2674,0,57050,110828,891080000,20241201,R
365000,2004,1650,0,28350,67276,891340000,20241201,R
600000,2009,2907,0,65450,121875,891350000,20241201,R
380000,2010,1513,0,30800,74567,891660000,20241201,R
424000,2006,1763,0,31500,76674,891290000,20241201,R
453000,2008,1929,0,32550,93588,891660000,20241201,R
400000,2005,1763,0,28700,75045,891410000,20241201,R
350000,1988,1135,0,31150,34130,891450000,20241201,R
440000,2001,1178,0,47250,50177,910200000,20241201,R
370000,1993,1508,0,31850,42886,891290000,20241201,R
435000,2006,1775,0,33250,76023,891490000,20241201,R
365000,2001,1606,0,33250,58486,930120000,20241201,R
292000,2000,1005,0,22750,43818,891100000,20241201,R
400000,2006,1674,0,30450,71238,891310000,20241201,R
442500,2009,2077,0,34650,103386,891660000,20241201,R
375000,2004,1852,0,25900,72577,891080000,20241201,R
565000,2004,2031,0,60200,84477,891380000,20241201,R
300000,2004,1701,0,54600,72453,891170000,20241201,R
405000,1990,1629,0,33600,46912,891280000,20241201,R
345000,1993,1175,0,25900,37870,891060000,20241201,R
419900,2008,1751,0,32550,83976,891490000,20241201,R
415000,1996,1307,0,33250,48698,891290000,20241201,R
624900,1998,1992,0,43750,60202,891340000,20241201,R
515000,1996,1784,0,43750,53541,891410000,20241201,R
147900,1974,2492,0,53200,44562,891090000,20241201,B
390000,1993,1134,0,34650,41479,891470000,20241201,R
425000,1994,1636,0,35700,52038,891280000,20241201,R
379900,1998,1316,0,28263,51926,891430000,20241201,R
380500,2006,1668,0,37100,72604,890840000,20241201,R
350000,1999,1298,0,28263,52646,891380000,20241201,R
455000,2006,2324,0,37100,90061,890840000,20241201,R
423000,2000,2103,0,28263,71459,891550000,20241201,R
420000,1992,1792,0,33250,54585,891450000,20241201,R
347000,1993,1175,0,25900,36232,840700000,20241201,R
420000,1999,1273,0,46900,52511,891440000,20241201,R
328000,1987,1431,0,26250,30688,891080000,20241201,R
535000,1998,1950,0,46550,69085,891170000,20241201,R
262000,1971,1080,0,8400,12477,891060000,20241201,R
500000,1994,2264,0,41300,63987,891470000,20241201,R
429265,2005,1997,0,30450,86217,891310000,20241201,R
352500,1990,1362,0,19950,35177,840700000,20241201,R
370000,1993,1207,0,23450,40602,891420000,20241201,R
385000,1996,1664,0,29750,54682,891310000,20241201,R
499999,1998,1149,0,39550,47160,891340000,20241201,R
350000,1993,1238,0,29400,45194,891080000,20241201,R
515000,1993,2221,0,39550,61042,891290000,20241201,R
455000,1990,1936,0,41300,56734,891170000,20241201,R
420000,2003,1686,0,35700,71060,131,20241201,R
495000,1999,1146,0,52850,51957,891350000,20241201,R
410000,1989,1638,0,31150,44731,891450000,20241201,R
422000,2002,1686,0,35700,69107,891310000,20241201,R
432000,1995,1792,0,34650,57544,891480000,20241201,R
341000,1987,1000,0,28000,29821,891080000,20241201,R
430000,2006,1863,0,32200,85851,891290000,20241201,R
420000,1989,1664,0,33600,46272,891450000,20241201,R
395000,1984,1275,0,25900,32444,891210000,20241201,U
418000,2000,1928,0,32550,63778,891310000,20241201,R
509000,1988,1454,0,36050,40720,891130000,20241201,R
407000,1995,1328,0,33950,47802,891290000,20241201,R
330000,1982,1260,0,23100,26106,891420000,20241201,R
435000,1995,1776,0,39200,57016,891290000,20241201,R
340000,1993,1120,0,32550,40245,891280000,20241201,R
400000,1995,1322,0,33250,47508,891290000,20241201,R
517500,1989,2043,0,33600,53559,925090000,20241201,D
357000,1984,1370,0,27650,29421,891080000,20241201,R
425000,1985,1873,0,31850,40908,891450000,20241201,B
325000,2000,1912,0,30100,69258,891390000,20241201,R
450000,2004,2291,0,36400,86949,891430000,20241201,R
485000,2004,2490,0,36400,92118,891480000,20241201,R
438750,1996,1644,0,43750,50361,927820000,20241201,R
554900,2010,3068,0,34650,130664,891668018,20241201,R
363000,2000,1228,0,33250,50618,891350000,20241201,R
355000,1996,1065,0,30100,42623,891310000,20241201,R
425000,1993,1644,0,35000,52969,891170000,20241201,R
333299,1983,1290,0,23800,25831,891100000,20241201,R
475000,2006,2963,0,39200,104445,890313692,20241201,R
379500,2002,1281,0,30450,56698,891310000,20241201,R
460000,1990,1677,0,40250,47773,891170000,20241201,R
390000,1998,1461,0,39550,57232,891170000,20241201,R
420000,2005,1815,0,31850,84666,890840000,20241201,R
350000,1986,1066,0,30450,37919,891450000,20241201,R
565000,2003,2062,0,54600,82485,891350000,20241201,R
420000,2004,1592,0,33950,72917,891480000,20241201,R
399000,2007,1610,0,33600,81439,891380000,20241201,R
390000,2002,1478,0,33950,63727,890310000,20241201,R
329000,1991,1033,0,28350,35326,891080000,20241201,R
620000,1985,2173,0,47674,50303,0,20241201,R
424000,1988,1551,0,36400,42786,891290000,20241201,R
327279,1984,1503,0,31500,35481,891490000,20241201,R
389000,1993,1411,0,35000,47024,891080000,20241201,R
370000,1995,1129,0,33250,45203,891190000,20241201,R
575000,2000,1803,0,58100,72438,941160000,20241201,R
600888,2000,1722,0,61600,63020,891440000,20241201,R
405000,2004,1529,0,32200,68790,891310000,20241201,R
500000,1993,1793,0,44450,53434,891340000,20241201,R
488500,1997,2251,0,42700,69890,895110000,20241201,R
445000,2003,1872,0,55300,73534,891380000,20241201,R
360000,1995,1128,0,33250,44884,891170000,20241201,R
250000,1982,1248,0,19600,13454,891150000,20241201,R
492000,1984,1873,0,31850,38901,891450000,20241201,R
404000,1990,1622,0,31500,47235,891080000,20241201,R
351000,1989,1622,0,31500,45772,891460000,20241201,R
458000,1989,1946,0,35000,51704,891490000,20241201,R
600000,1989,2080,0,43750,54473,891170000,20241201,R
500000,2004,1852,0,46550,84655,151080000,20241201,R
550000,1999,2216,0,61600,77344,891340000,20241201,R
400000,1986,1869,0,33250,45649,917060000,20241201,R
430000,2004,1669,0,32200,75134,891310000,20241201,R
375000,1977,1533,0,32550,22441,891070000,20241201,R
620000,2004,2532,0,64400,93724,891340000,20241201,R
84611,1966,1344,0,10500,54242,890300000,20241201,P
470000,1988,1536,0,42000,47148,891170000,20241201,R
581000,1996,3083,0,43400,94992,891290000,20241201,R
480000,2006,2778,0,35350,109738,890850000,20241201,R
575000,2005,1925,0,85855,93802,891490000,20241201,R
326000,1962,1169,0,26250,15316,890300000,20241201,R
440000,2006,1781,0,32900,84938,890850000,20241201,R
330000,1984,1275,0,25900,31759,891210000,20241201,R
425000,1988,1837,0,31500,51601,891300000,20241201,R
385000,1994,1300,0,42000,45809,891290000,20241201,R
366000,1998,1252,0,30450,50795,891310000,20241201,R
318000,1963,1277,0,26250,17874,890210000,20241201,R
454900,2005,2067,0,35700,87699,891430000,20241201,R
492500,1994,1820,0,43050,54445,907030000,20241201,R
415000,2006,1685,0,35350,85948,890840000,20241201,R
174423,1983,1402,0,28000,31252,955110000,20241201,B
395000,1955,1594,0,26250,20849,891070000,20241201,R
237000,2005,1598,0,35000,76987,890842623,20241201,B
355000,1988,1366,0,33250,39489,891280000,20241201,R
410000,1999,1630,0,35000,58763,891307043,20241201,R
440000,1997,1784,0,37100,64304,891290000,20241201,R
900000,2006,3110,0,98350,147693,891380000,20241201,R
460000,2005,1894,0,35700,91030,891310000,20241201,R
222763,2005,1800,0,10500,65613,891060000,20241201,U
410000,2000,1554,0,31150,62149,891310000,20241201,R
372000,1978,1300,0,32550,21329,891070000,20241201,F
745000,1999,3007,0,81200,98687,891440000,20241201,R
347000,1990,1386,0,24500,58821,891080000,20241201,R
460000,2008,1645,0,39550,84420,891660000,20241201,R
445000,2001,1630,0,42700,64756,551120000,20241201,R
340000,1950,1106,0,25200,15681,891010000,20241201,R
394999,1995,1328,0,33950,47802,891290000,20241201,R
400000,1995,1362,0,31500,50519,917080000,20241201,R
117563,1941,870,0,32900,12979,902660000,20241201,A
367500,2001,1766,0,27650,64005,890300000,20241201,R
545000,1994,2422,0,45500,77242,891280000,20241201,R
435000,2000,1473,0,36225,63696,891310000,20241201,R
341000,1964,988,0,30800,14695,891070000,20241201,R
575000,1995,1757,0,56000,60565,891340000,20241201,R
280000,1955,1000,0,10500,11308,840700000,20241201,R
425000,1988,1318,0,35000,42095,917100000,20241201,U
730000,1995,2289,0,70000,93701,891340000,20241201,R
325000,2007,2769,0,30100,104819,891150000,20241201,F
436000,1996,1924,0,33600,68206,890310000,20241201,R
225000,1962,954,0,25550,12927,891210000,20241201,R
390000,1962,1409,0,31850,19087,891070000,20241201,R
365000,1963,988,0,31500,15645,891080000,20241201,R
380000,2024,1180,0,25725,74902,891040000,20241201,R
800000,1996,2934,0,70000,102432,891340000,20241201,R
469000,1963,1992,0,31850,25949,891070000,20241201,R
393000,1993,1257,0,30800,40043,890310000,20241201,R
434000,1997,1611,0,33600,57596,890310000,20241201,R
470000,2004,2444,0,36050,91456,890310000,20241201,R
155397,1959,1568,0,34650,19988,891660000,20241201,R
650000,1990,2354,0,59850,64376,891280000,20241201,R
380000,1973,1296,0,24150,19505,891100000,20241201,R
359000,1955,1202,0,34650,17261,891070000,20241201,R
330000,1971,1158,0,24150,14974,890300000,20241201,R
395000,1964,1308,0,29750,18904,840700000,20241201,R
375000,1998,1238,0,32200,48725,891290000,20241201,R
300000,1961,988,0,31850,14318,891070000,20241201,R
375000,1993,1405,0,31500,44304,890310000,20241201,R
498000,1996,2204,0,26950,68781,891420000,20241201,R
300000,1963,1903,0,35000,24470,891020000,20241201,B
340000,1960,1041,0,34650,16266,891070000,20241201,R
280000,1960,1161,0,24500,18199,890300000,20241201,R
350000,1979,1058,0,27300,18201,891040000,20241201,R
588000,2004,2207,0,46200,95153,891490000,20241201,U
325000,1962,1190,0,24500,16208,891100000,20241201,R
385000,1976,1503,0,40250,23941,891030000,20241201,R
350000,1993,1486,0,33250,46629,890310000,20241201,R
605000,1991,3557,0,70350,89294,891460000,20241201,R
300000,1960,875,0,24500,12975,890300000,20241201,R
340000,1964,1814,0,31500,21785,890300000,20241201,R
342000,1983,1218,0,25550,28399,891420000,20241201,R
216200,1960,1075,0,34650,16270,891070000,20241201,B
410000,1975,1232,0,40600,20975,891030000,20241201,R
295000,1998,1560,0,28000,34440,891560000,20241201,R
235000,1954,962,0,24500,13803,890300000,20241201,B
320000,1964,931,0,25550,15554,890300000,20241201,R
790000,1997,2934,0,81200,90287,891440000,20241201,R
134309,1961,988,0,31850,15621,891170000,20241201,A
325000,1957,1061,0,28350,14875,891060000,20241201,R
440000,1954,1767,0,28000,24305,910170000,20241201,R
145100,1970,1640,0,28000,20119,891330000,20241201,T
125000,1954,1540,0,22750,20220,890300000,20241201,B
430000,1994,1618,0,29050,56624,890320000,20241201,R
535000,2004,1713,0,64400,71496,913040000,20241201,R
280000,1953,1222,0,26250,18727,891010000,20241201,R
380000,1989,1145,0,27650,35044,891290000,20241201,R
350000,1956,1180,0,26250,16526,891010000,20241201,R
475000,2007,2043,0,35350,102560,840500000,20241201,R
575000,2007,3780,0,49700,146876,891490000,20241201,R
405000,1963,1602,0,37450,23506,891020000,20241201,R
570000,1997,2088,0,62650,71461,891350000,20241201,R
257000,1961,1292,0,25200,16005,891080000,20241201,R
342000,1962,1350,0,34650,19362,891070000,20241201,R
